9.000000000000000000e+01, 1.100000000000000000e+02, 1.200000000000000000e+02, 1.300000000000000000e+02, 1.300000000000000000e+02, 1.400000000000000000e+02, 1.500000000000000000e+02, 1.500000000000000000e+02, 1.600000000000000000e+02, 1.600000000000000000e+02
3.610000000000000000e+02, 3.040000000000000000e+02, 3.090000000000000000e+02, 3.120000000000000000e+02, 3.160000000000000000e+02, 3.410000000000000000e+02, 3.350000000000000000e+02, 3.360000000000000000e+02, 3.340000000000000000e+02, 3.480000000000000000e+02
