1.200000000000000000e+02, 1.200000000000000000e+02, 1.200000000000000000e+02, 1.200000000000000000e+02, 1.200000000000000000e+02, 1.200000000000000000e+02, 1.200000000000000000e+02, 1.200000000000000000e+02
9.300000000000000000e+02, 9.580000000000000000e+02, 9.560000000000000000e+02, 9.570000000000000000e+02, 9.980000000000000000e+02, 9.950000000000000000e+02, 9.790000000000000000e+02, 9.790000000000000000e+02
