0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+01, 1.000000000000000000e+01, 1.000000000000000000e+01, 1.000000000000000000e+01, 2.000000000000000000e+01, 2.000000000000000000e+01, 2.000000000000000000e+01, 3.000000000000000000e+01, 3.000000000000000000e+01, 3.000000000000000000e+01, 4.000000000000000000e+01, 4.000000000000000000e+01, 4.000000000000000000e+01, 5.000000000000000000e+01, 5.000000000000000000e+01, 5.000000000000000000e+01, 5.000000000000000000e+01, 6.000000000000000000e+01, 6.000000000000000000e+01, 6.000000000000000000e+01, 6.000000000000000000e+01, 6.000000000000000000e+01, 6.000000000000000000e+01, 7.000000000000000000e+01, 7.000000000000000000e+01, 7.000000000000000000e+01, 7.000000000000000000e+01, 7.000000000000000000e+01, 8.000000000000000000e+01, 8.000000000000000000e+01, 8.000000000000000000e+01, 9.000000000000000000e+01, 9.000000000000000000e+01, 9.000000000000000000e+01, 9.000000000000000000e+01, 9.000000000000000000e+01
9.260000000000000000e+02, 9.270000000000000000e+02, 9.270000000000000000e+02, 9.270000000000000000e+02, 9.260000000000000000e+02, 9.260000000000000000e+02, 9.280000000000000000e+02, 9.270000000000000000e+02, 9.270000000000000000e+02, 9.280000000000000000e+02, 9.280000000000000000e+02, 9.280000000000000000e+02, 9.280000000000000000e+02, 9.270000000000000000e+02, 9.270000000000000000e+02, 9.270000000000000000e+02, 9.280000000000000000e+02, 9.490000000000000000e+02, 9.030000000000000000e+02, 9.450000000000000000e+02, 9.440000000000000000e+02, 9.160000000000000000e+02, 9.180000000000000000e+02, 9.270000000000000000e+02, 9.280000000000000000e+02, 9.280000000000000000e+02, 9.270000000000000000e+02, 9.070000000000000000e+02, 9.090000000000000000e+02, 9.080000000000000000e+02, 9.070000000000000000e+02, 9.060000000000000000e+02, 9.110000000000000000e+02, 9.110000000000000000e+02, 9.110000000000000000e+02, 9.150000000000000000e+02, 9.170000000000000000e+02, 9.160000000000000000e+02, 9.140000000000000000e+02, 9.130000000000000000e+02
